Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,AccountLength,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,PaymentMethod,Monthly Charge,ServiceUsage,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
8749-CLJXC,Male,56,No,No,No,No,0,United States,California,Ahwahnee,93601,37.375816,-119.739935,1968,Q3,No,0,1,,Yes,13.51,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0,0,13.51,33.56,5,Joined,Yes,79,2067,,
7989-VCQOH,Male,29,Yes,No,Yes,Yes,1,United States,California,Auberry,93602,36.991762,-119.242874,3464,Q3,Yes,3,18,,Yes,10.29,No,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.25,1611.15,0,0,185.22,1796.37,3,Stayed,Yes,43,2065,,
8882-TLVRW,Male,52,No,No,Yes,Yes,1,United States,California,Big Creek,93605,37.17277,-119.2997,273,Q3,Yes,3,69,,No,0,No,Yes,DSL,11,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,39.1,2779.5,0,0,0,2779.5,3,Stayed,No,53,5987,,
3580-GICBM,Female,56,No,No,Yes,Yes,1,United States,California,Clovis,93611,36.917652,-119.593757,46858,Q3,Yes,7,61,,Yes,34.84,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.2,1445.2,0,0,2125.24,3570.44,3,Stayed,No,51,6201,,
9730-DRTMJ,Male,26,Yes,No,Yes,No,0,United States,California,Coarsegold,93614,37.212191,-119.749323,9395,Q3,Yes,10,32,,Yes,15.41,Yes,Yes,DSL,46,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,72.8,2333.05,0,0,493.12,2826.17,5,Stayed,No,78,3278,,
4686-UXDML,Female,24,Yes,No,No,No,0,United States,California,Cutler,93615,36.497895,-119.285484,5519,Q3,No,0,21,,Yes,24.86,Yes,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.85,1992.55,0,0,522.06,2514.61,3,Stayed,Yes,74,2113,,
0932-YIXYU,Female,50,No,No,No,No,0,United States,California,Dos Palos,93620,37.045728,-120.630682,9388,Q3,No,0,47,,Yes,8.85,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,1029.8,0,0,415.95,1445.75,3,Stayed,No,64,5134,,
7480-SPLEF,Male,63,No,No,Yes,Yes,2,United States,California,Dunlap,93621,36.789213,-119.140338,506,Q3,Yes,5,69,,Yes,11.6,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,26,1796.55,0,0,800.4,2596.95,3,Stayed,No,22,4933,,
7636-XUHWW,Male,56,No,No,No,No,0,United States,California,Firebaugh,93622,36.785618,-120.625382,9491,Q3,No,0,2,Offer E,Yes,3.82,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,33.7,0,0,7.64,41.34,5,Joined,Yes,58,5824,,
1431-CYWMH,Female,35,No,No,Yes,Yes,1,United States,California,Fish Camp,93623,37.483535,-119.679414,77,Q3,No,0,22,Offer D,Yes,46.45,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.05,454.05,0,0,1021.9,1475.95,3,Stayed,Yes,30,4312,,
6349-JDHQP,Female,62,No,No,No,No,0,United States,California,Fowler,93625,36.625792,-119.672483,5635,Q3,No,0,53,,Yes,18.81,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,1049.6,0,0,996.93,2046.53,3,Stayed,No,36,6338,,
5847-MXBEO,Male,42,No,No,No,No,0,United States,California,Helm,93627,36.520537,-120.118055,152,Q3,No,0,22,Offer D,Yes,10.36,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.3,475.1,0,0,227.92,703.02,5,Stayed,Yes,50,4510,,
1116-FRYVH,Female,29,Yes,No,Yes,Yes,3,United States,California,Kingsburg,93631,36.478239,-119.52137,14088,Q3,Yes,5,48,,No,0,No,Yes,DSL,52,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,39.4,1978.65,0,130,0,2108.65,4,Stayed,No,26,5701,,
9633-XQABV,Female,33,No,No,No,No,0,United States,California,Los Banos,93635,36.995162,-120.955099,29124,Q3,No,0,3,Offer E,Yes,25.4,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.25,229.7,0,0,76.2,305.9,4,Joined,Yes,46,2156,,
1183-CANVH,Female,55,No,No,Yes,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,Yes,5,23,Offer D,Yes,1.39,No,Yes,DSL,18,No,No,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,60,1347.15,0,0,31.97,1379.12,4,Stayed,Yes,54,3835,,
1972-XMUWV,Female,46,No,No,Yes,No,0,United States,California,Miramonte,93641,36.696759,-119.024051,571,Q3,Yes,7,65,,Yes,10.23,No,Yes,Cable,14,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,59.8,3808.2,0,0,664.95,4473.15,5,Stayed,No,37,6034,,
8679-LZBMD,Male,30,No,No,Yes,No,0,United States,California,North Fork,93643,37.244307,-119.470256,3376,Q3,Yes,7,44,,Yes,23.75,No,Yes,Fiber Optic,53,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.65,3974.15,0,0,1045,5019.15,5,Stayed,No,26,3786,,
3407-JMJQQ,Female,22,Yes,No,Yes,Yes,1,United States,California,Oakhurst,93644,37.648647,-119.231447,8521,Q3,Yes,2,71,,Yes,1.84,Yes,Yes,Fiber Optic,69,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109,7661.8,0,150,130.64,7942.44,3,Stayed,No,35,4204,,
6252-DFGTK,Female,64,No,No,Yes,No,0,United States,California,O Neals,93645,37.140104,-119.657092,173,Q3,Yes,1,37,,Yes,30.36,Yes,Yes,DSL,11,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,68.1,2479.25,0,0,1123.32,3602.57,4,Stayed,No,60,2873,,
1539-LNKHM,Female,53,No,No,No,No,0,United States,California,Orange Cove,93646,36.633498,-119.298895,8449,Q3,No,0,12,Offer D,Yes,23.2,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.4,266.6,0,0,278.4,545,4,Stayed,Yes,60,4497,,
8645-KOMJQ,Male,20,Yes,No,Yes,Yes,2,United States,California,Orosi,93647,36.600185,-119.175655,9780,Q3,Yes,1,69,Offer A,Yes,49.16,Yes,Yes,DSL,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,81.95,5601.4,0,0,3392.04,8993.44,5,Stayed,No,59,6182,,
0289-IVARM,Female,57,No,No,No,No,0,United States,California,Parlier,93648,36.622237,-119.521126,12587,Q3,No,0,35,,Yes,44.81,No,Yes,DSL,20,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.55,1982.6,0,0,1568.35,3550.95,4,Stayed,No,34,3463,,
9761-XUJWD,Male,22,Yes,No,No,No,0,United States,California,Fresno,93650,36.841655,-119.797113,3258,Q3,No,0,5,,Yes,8.6,No,Yes,DSL,59,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.6,339.9,0,0,43,382.9,4,Stayed,Yes,65,5636,,
4057-FKCZK,Male,40,No,No,Yes,Yes,2,United States,California,Prather,93651,37.007238,-119.505661,1314,Q3,Yes,1,58,,Yes,29.93,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,82.5,4828.05,0,0,1735.94,6563.99,3,Stayed,No,25,4348,,
4291-TPNFG,Male,56,No,No,Yes,No,0,United States,California,Raisin City,93652,36.594542,-119.905245,265,Q3,Yes,1,72,Offer A,Yes,29.29,Yes,Yes,DSL,30,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,82.3,5980.55,0,140,2108.88,8229.43,3,Stayed,No,76,5219,,
6087-YPWHO,Male,56,No,No,Yes,No,0,United States,California,Raymond,93653,37.252057,-119.95783,972,Q3,Yes,1,72,Offer A,Yes,17.31,Yes,Yes,DSL,17,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,68.15,4808.7,0,0,1246.32,6055.02,3,Stayed,No,34,4613,,
3090-QFUVD,Female,48,No,No,No,No,0,United States,California,Reedley,93654,36.636638,-119.421842,25923,Q3,No,0,1,,Yes,4.09,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3,20.3,0,0,4.09,24.39,5,Joined,Yes,31,2507,,
1722-LDZJS,Male,38,No,No,Yes,Yes,3,United States,California,Sanger,93657,36.819628,-119.440414,28991,Q3,Yes,1,53,,Yes,20.44,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.2,1068.15,0,0,1083.32,2151.47,4,Stayed,No,22,6050,,
1818-ESQMW,Female,31,No,No,No,No,0,United States,California,San Joaquin,93660,36.600193,-120.153393,4318,Q3,No,0,27,Offer C,Yes,39.62,No,Yes,Fiber Optic,2,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,2383.6,0,0,1069.74,3453.34,3,Stayed,Yes,54,4384,,
7401-RUBNK,Female,25,Yes,No,Yes,No,0,United States,California,South Dos Palos,93665,36.959731,-120.653519,343,Q3,Yes,1,18,Offer D,Yes,43.29,No,Yes,Fiber Optic,41,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.8,1438.05,0,0,779.22,2217.27,3,Stayed,Yes,39,4809,,
0506-YLVKJ,Male,54,No,No,Yes,Yes,1,United States,California,Sultana,93666,36.545353,-119.338535,306,Q3,Yes,1,46,,Yes,45.92,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.2,917.45,0,0,2112.32,3029.77,3,Stayed,No,35,3136,,
8661-BOYNW,Female,38,No,No,Yes,No,0,United States,California,Tollhouse,93667,36.993666,-119.348267,2633,Q3,Yes,1,72,Offer A,Yes,5.25,Yes,Yes,DSL,28,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.4,6096.45,0,0,378,6474.45,3,Stayed,No,44,5046,,
4815-GBTCD,Female,55,No,No,Yes,No,0,United States,California,Wishon,93669,37.287758,-119.548156,327,Q3,Yes,1,4,,No,0,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,99.95,0,0,0,99.95,4,Stayed,Yes,31,3891,,
2805-AUFQN,Female,42,No,No,No,No,0,United States,California,Traver,93673,36.456091,-119.486225,646,Q3,No,0,25,Offer C,Yes,13.93,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8,475.2,0,0,348.25,823.45,3,Stayed,Yes,20,3875,,
0980-PVMRC,Female,27,Yes,No,Yes,Yes,3,United States,California,Squaw Valley,93675,36.719141,-119.202677,3146,Q3,No,0,40,,No,0,No,Yes,DSL,52,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.85,2036.55,0,0,0,2036.55,3,Stayed,No,35,2819,,
7233-DRTRF,Male,47,No,No,Yes,No,0,United States,California,Fresno,93701,36.749403,-119.787574,13858,Q3,Yes,1,63,,Yes,17.75,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.4,6444.05,0,0,1118.25,7562.3,4,Stayed,No,43,5096,,
3873-NFTGI,Male,54,No,No,No,No,0,United States,California,Fresno,93703,36.768774,-119.762633,31180,Q3,No,0,14,Offer D,Yes,18.48,Yes,Yes,DSL,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.5,767.55,0,0,258.72,1026.27,4,Stayed,Yes,68,3520,,
7048-GXDAY,Male,55,No,No,No,No,0,United States,California,Fresno,93705,36.78724,-119.827813,35451,Q3,No,0,39,Offer C,Yes,17.17,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,4040.65,0,0,669.63,4710.28,4,Stayed,No,66,4111,,
8571-ZCMCX,Female,37,No,No,Yes,Yes,2,United States,California,Fresno,93706,36.654614,-119.903674,35790,Q3,Yes,1,47,,No,0,No,Yes,DSL,25,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,60,2768.65,0,0,0,2768.65,3,Stayed,No,48,3248,,
1169-WCVAK,Male,42,No,No,Yes,No,0,United States,California,Fresno,93710,36.822715,-119.761826,29337,Q3,Yes,1,19,Offer D,Yes,34.05,Yes,Yes,Fiber Optic,20,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,88.8,1672.35,0,0,646.95,2319.3,3,Stayed,Yes,63,4600,,
7129-CAKJW,Female,62,No,No,No,No,0,United States,California,Fresno,93721,36.732694,-119.783786,6848,Q3,No,0,17,Offer D,Yes,44.96,Yes,Yes,Fiber Optic,29,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.05,1345.65,0,0,764.32,2109.97,5,Stayed,Yes,27,3443,,
3570-YUEKJ,Female,40,No,No,No,No,0,United States,California,Fresno,93725,36.623632,-119.741322,21010,Q3,No,0,42,,Yes,8.71,No,Yes,DSL,23,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.55,2077.95,0,0,365.82,2443.77,5,Stayed,No,43,3637,,
1555-HAPSU,Female,25,Yes,No,Yes,Yes,2,United States,California,Fresno,93727,36.751489,-119.68072,54701,Q3,Yes,1,71,Offer A,Yes,29.41,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,23.9,1663.5,0,0,2088.11,3751.61,5,Stayed,No,59,5471,,
8464-EETCQ,Male,45,No,No,No,No,0,United States,California,Salinas,93905,36.667794,-121.601306,58548,Q3,No,0,57,,Yes,19.69,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,18.8,1094.35,0,0,1122.33,2216.68,5,Stayed,No,58,6466,,
2419-FSORS,Male,29,Yes,No,Yes,No,0,United States,California,Salinas,93906,36.722898,-121.633648,53946,Q3,Yes,8,72,Offer A,Yes,10.68,Yes,Yes,Fiber Optic,59,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.4,7719.5,0,0,768.96,8488.46,4,Stayed,No,33,4394,,
8132-YPVBX,Female,28,Yes,No,No,No,0,United States,California,Salinas,93907,36.77462,-121.664714,22292,Q3,No,0,6,,Yes,40.64,No,Yes,Fiber Optic,51,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.95,514.6,0,0,243.84,758.44,5,Stayed,Yes,80,3291,,
6754-LZUKA,Male,29,Yes,No,Yes,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,Yes,1,61,,Yes,23.31,Yes,Yes,DSL,51,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.9,4932.5,0,0,1421.91,6354.41,3,Stayed,No,64,4161,,
8099-MZPUJ,Male,49,No,No,Yes,Yes,2,United States,California,Carmel,93923,36.460611,-121.852507,13121,Q3,Yes,10,48,,Yes,12.57,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,111.8,5443.65,0,0,603.36,6047.01,3,Stayed,No,57,3922,,
0787-LHDYT,Male,36,No,No,No,No,0,United States,California,Carmel Valley,93924,36.414611,-121.6386,6691,Q3,No,0,16,Offer D,Yes,33.44,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.6,330.25,0,0,535.04,865.29,3,Stayed,Yes,64,5667,,
0374-IOEGQ,Female,62,No,No,No,No,0,United States,California,Gonzales,93926,36.52588,-121.396719,9023,Q3,No,0,3,,Yes,15.59,No,Yes,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.6,122.7,0,0,46.77,169.47,4,Joined,Yes,74,3122,,
3197-NNYNB,Male,47,No,No,No,No,0,United States,California,Jolon,93928,35.930782,-121.189757,254,Q3,No,0,65,Offer B,Yes,27.75,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,105.1,6631.85,0,0,1803.75,8435.6,3,Stayed,No,28,5649,,
3396-DKDEL,Female,45,No,No,Yes,Yes,3,United States,California,King City,93930,36.220761,-120.980777,14477,Q3,Yes,3,70,Offer A,Yes,11.36,Yes,Yes,Fiber Optic,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.15,8250,0,0,795.2,9045.2,4,Stayed,No,80,4388,,
1752-OZXFY,Male,39,No,No,Yes,No,0,United States,California,Lockwood,93932,35.989792,-121.055933,538,Q3,Yes,6,60,Offer B,Yes,15.24,No,Yes,DSL,16,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,59.8,3561.15,0,0,914.4,4475.55,3,Stayed,No,63,5488,,
9066-QRSDU,Female,23,Yes,No,Yes,No,0,United States,California,Marina,93933,36.689582,-121.758398,21759,Q3,Yes,7,69,Offer A,Yes,22.08,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,26.3,1763.55,0,0,1523.52,3287.07,4,Stayed,No,25,5418,,
9867-NNXLC,Female,43,No,No,No,No,0,United States,California,Pacific Grove,93950,36.618337,-121.926417,15449,Q3,No,0,22,Offer D,Yes,33.92,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.05,470.2,0,0,746.24,1216.44,5,Stayed,Yes,44,5555,,
5321-NTRKC,Male,25,Yes,No,Yes,Yes,1,United States,California,Pebble Beach,93953,36.587497,-121.944815,4602,Q3,Yes,8,66,Offer A,Yes,35.01,Yes,Yes,DSL,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.85,5234.95,0,0,2310.66,7545.61,5,Stayed,No,56,6236,,
3161-GETRM,Male,61,No,No,Yes,Yes,3,United States,California,Soledad,93960,36.414216,-121.360597,13003,Q3,Yes,10,34,Offer C,Yes,20.05,Yes,Yes,Fiber Optic,57,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.05,3097,0,0,681.7,3778.7,4,Stayed,No,59,4648,,
0402-OAMEN,Female,36,No,No,Yes,Yes,1,United States,California,Spreckels,93962,36.624641,-121.647195,407,Q3,Yes,4,72,Offer A,Yes,20.56,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.45,1709.1,0,0,1480.32,3189.42,3,Stayed,No,64,5335,,
6933-VLYFX,Male,64,No,No,Yes,Yes,2,United States,California,Belmont,94002,37.509366,-122.306132,25566,Q3,Yes,7,31,Offer C,No,0,No,Yes,Cable,25,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,59.95,1848.8,0,0,0,1848.8,3,Stayed,No,37,4337,,
6754-WKSHP,Male,61,No,No,No,Yes,2,United States,California,Brisbane,94005,37.684694,-122.40712,3635,Q3,No,0,30,Offer C,Yes,4.27,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.35,723.3,0,0,128.1,851.4,3,Stayed,Yes,47,5915,,
5055-MGMGF,Female,35,No,No,Yes,No,0,United States,California,Half Moon Bay,94019,37.45567,-122.407992,17929,Q3,Yes,3,65,Offer B,Yes,40.71,Yes,Yes,Fiber Optic,23,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.05,6914.95,0,60,2646.15,9621.1,3,Stayed,No,53,5313,,
4641-FROLU,Female,49,No,No,Yes,Yes,1,United States,California,La Honda,94020,37.285677,-122.224165,1622,Q3,Yes,8,30,Offer C,Yes,11.6,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.3,602.9,0,0,348,950.9,4,Stayed,Yes,30,4453,,
2862-JVEOY,Male,33,No,No,No,No,0,United States,California,Loma Mar,94021,37.266388,-122.26308,148,Q3,No,0,6,,Yes,10.54,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.15,124.4,0,0,63.24,187.64,5,Stayed,Yes,41,5322,,
2969-QWUBZ,Female,53,No,No,No,No,0,United States,California,Los Altos,94022,37.349546,-122.134356,18486,Q3,No,0,2,,No,0,No,Yes,Cable,21,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,51.4,96.8,0,0,0,96.8,5,Joined,Yes,58,2580,,
9822-BIIGN,Male,61,No,No,Yes,Yes,3,United States,California,Los Altos,94024,37.352911,-122.093002,21496,Q3,No,0,53,Offer B,Yes,27.56,Yes,Yes,Cable,26,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,71.85,3827.9,0,0,1460.68,5288.58,4,Stayed,No,52,4903,,
1534-OULXE,Female,34,No,No,Yes,Yes,2,United States,California,Atherton,94027,37.454924,-122.203168,6876,Q3,Yes,2,61,Offer B,Yes,42.85,No,Yes,DSL,11,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,49.7,2961.4,0,0,2613.85,5575.25,3,Stayed,No,46,4577,,
2971-SGAFL,Female,34,No,No,No,No,0,United States,California,Millbrae,94030,37.601248,-122.403099,20350,Q3,No,0,13,Offer D,Yes,38.4,Yes,Yes,DSL,23,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,78.75,995.35,0,50,499.2,1544.55,4,Stayed,Yes,79,5631,,
2905-KFQUV,Female,61,No,No,Yes,No,0,United States,California,Moss Beach,94038,37.515556,-122.502311,3064,Q3,Yes,9,2,,Yes,7.49,No,Yes,Fiber Optic,14,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.4,154.8,0,0,14.98,169.78,3,Joined,Yes,39,5748,,
3370-HXOPH,Female,50,No,No,No,No,0,United States,California,Mountain View,94041,37.388349,-122.075299,13483,Q3,No,0,3,,Yes,14.35,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.1,257.6,0,0,43.05,300.65,4,Joined,Yes,25,2650,,
9391-YZEJW,Female,42,No,No,No,No,0,United States,California,Mountain View,94043,37.419725,-122.062947,27822,Q3,No,0,62,Offer B,Yes,32.29,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94,5757.2,0,0,2001.98,7759.18,3,Stayed,No,25,4778,,
9958-MEKUC,Male,26,Yes,No,Yes,Yes,2,United States,California,Pacifica,94044,37.573633,-122.455167,38885,Q3,Yes,1,72,Offer A,Yes,45.93,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,103.95,7517.7,0,0,3306.96,10824.66,3,Stayed,No,26,4495,,
0281-CNTZX,Male,56,No,No,Yes,No,0,United States,California,Pescadero,94060,37.22565,-122.297533,2055,Q3,Yes,2,63,Offer B,Yes,38.36,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.95,1234.8,0,0,2416.68,3651.48,3,Stayed,No,74,5151,,
9114-VEPUF,Male,19,Yes,No,Yes,No,0,United States,California,Redwood City,94065,37.527497,-122.230941,10658,Q3,Yes,4,62,Offer B,Yes,30.51,Yes,Yes,Fiber Optic,41,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,96.1,6001.45,0,0,1891.62,7893.07,4,Stayed,No,61,6139,,
7876-BEUTG,Female,34,No,No,No,No,0,United States,California,San Bruno,94066,37.624436,-122.430661,39566,Q3,No,0,15,Offer D,Yes,26.54,Yes,Yes,DSL,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.8,720.1,0,0,398.1,1118.2,4,Stayed,Yes,57,2577,,
2338-BQEZT,Female,38,No,No,No,No,0,United States,California,San Carlos,94070,37.497915,-122.267361,28098,Q3,No,0,55,Offer B,Yes,3.62,No,Yes,DSL,17,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.55,2832.75,0,0,199.1,3031.85,3,Stayed,No,44,6250,,
9873-MNDKV,Female,59,No,No,No,No,0,United States,California,San Gregorio,94074,37.331762,-122.341444,291,Q3,No,0,11,Offer D,Yes,29.16,No,Yes,DSL,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.65,472.25,0,0,320.76,793.01,3,Stayed,Yes,64,4492,,
8241-JUIQO,Female,24,Yes,No,No,No,0,United States,California,Sunnyvale,94086,37.378541,-122.020456,64010,Q3,No,0,61,Offer B,Yes,25.91,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.45,1336.35,0,0,1580.51,2916.86,4,Stayed,No,26,4559,,
2194-IIQOF,Female,38,No,No,Yes,No,0,United States,California,Sunnyvale,94087,37.3511,-122.037311,50070,Q3,Yes,7,71,Offer A,Yes,19.9,Yes,Yes,DSL,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.3,6388.65,0,0,1412.9,7801.55,3,Stayed,No,30,4658,,
9631-RXVJM,Male,33,No,No,No,No,0,United States,California,San Francisco,94102,37.7795,-122.419233,28998,Q3,No,0,35,Offer C,Yes,4.24,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.25,677.9,0,0,148.4,826.3,4,Stayed,No,77,2682,,
9584-EXCDZ,Female,53,No,No,No,No,0,United States,California,San Francisco,94103,37.773147,-122.411287,23036,Q3,No,0,17,Offer D,Yes,41.78,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.5,1165.6,0,0,710.26,1875.86,3,Stayed,Yes,53,3650,,
5093-FEGLU,Female,21,Yes,No,Yes,No,0,United States,California,San Francisco,94105,37.789168,-122.395009,2066,Q3,Yes,1,47,Offer B,Yes,45.9,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.65,921.55,0,0,2157.3,3078.85,5,Stayed,No,28,4159,,
2621-UDNLU,Female,35,No,No,Yes,No,0,United States,California,San Francisco,94107,37.768881,-122.395521,17372,Q3,Yes,9,3,,Yes,11.77,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.85,72,0,0,35.31,107.31,3,Joined,Yes,56,5867,,
